1453208101.28	0	1	0	Power	0.00	Press	0.80	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.57É0.00	Temp	21.00	0.00	1	0	Power	0.00	Press	0.71	0.16	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.21	3.81	0.75	0
1453208127.68	26.38	Temp	21.00	0.00	1	0	Power	0.00	Press	25.70	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	505.38	3.49	0.75	500
1453208128.01	26.71	Temp	21.00	0.00	1	0	Power	0.00	Press	25.62	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	505.60	3.02	0.75	500
1453208128.34	27.05	Temp	21.00	0.00	1	0	Power	0.00	Press	25.53	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	506.47	3.66	0.75	500
1453208128.67	27.38	Temp	21.00	0.00	1	0	Power	0.00	Press	25.44	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	505.66	3.30	0.75	500
1453208128.99	27.71	Temp	21.00	0.00	1	0	Power	0.00	Press	25.34	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	504.96	3.59	0.75	500
1453208129.32	28.04	Temp	21.00	0.00	1	0	Power	0.00	Press	25.31	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.78	3.35	0.75	500
1453208129.65	28.36	Temp	21.00	0.00	1	0	Power	0.00	Press	25.16	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	505.49	3.53	0.75	500
1453208130.0	28.69	Temp	21.00	0.00	1	0	Power	0.00	Press	25.10	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	505.66	3.02	0.75	500
1453208130.31	29.03	Temp	21.00	0.00	1	0	Power	0.00	Press	24.99	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.59	3.70	0.75	500
1453208130.65	29.36	Temp	21.00	0.00	1	0	Power	0.00	Press	24.92	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.44	3.56	0.75	500
1453208130.99	29.69	Temp	21.00	0.00	1	0	Power	0.00	Press	24.85	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	504.51	2.89	0.75	500
1453208131.32	30.03	Temp	21.00	0.00	1	0	Power	0.00	Press	24.84	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.15	3.65	0.75	500
1453208131.66	30.36	Temp	21.00	0.00	1	0	Power	0.00	Press	24.74	0.09	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.76	3.71	0.75	500
